Date,LBMA_Gold_USD
1972-10-19,64.97999999999999
1972-10-20,64.95
1972-10-23,64.86
1972-10-24,64.71000000000001
1972-10-25,64.75
1972-10-26,64.53999999999999
1972-10-27,64.57499999999999
1972-10-30,64.525
1972-10-31,64.405
1972-11-01,63.9
1972-11-02,64.025
1972-11-03,64.135
1972-11-06,64.05
1972-11-07,63.815
1972-11-08,63.75
1972-11-09,62.925
1972-11-10,62.7
1972-11-13,62.58
1972-11-14,62.215
1972-11-15,61.94
1972-11-16,61.519999999999996
1972-11-17,60.225
1972-11-20,60.74
1972-11-21,62.025
1972-11-22,62.3
1972-11-23,62.19
1972-11-24,62.625
1972-11-27,63.525
1972-11-28,63.685
1972-11-29,63.55
1972-11-30,63.6
1972-12-01,64.05
1972-12-04,63.4
1972-12-05,63.05
1972-12-06,63.1
1972-12-07,62.975
1972-12-08,63.05
1972-12-11,62.95
1972-12-12,62.825
1972-12-13,63.0
1972-12-14,63.335
1972-12-15,63.66
1972-12-18,64.75
1972-12-19,65.4
1972-12-20,64.575
1972-12-21,64.2
1972-12-22,64.17500000000001
1972-12-27,65.0
1972-12-28,64.74000000000001
1972-12-29,64.80000000000001
1973-01-02,65.04499999999999
1973-01-03,65.275
1973-01-04,65.05000000000001
1973-01-05,65.235
1973-01-08,65.125
1973-01-09,65.15
1973-01-10,65.025
1973-01-11,65.065
1973-01-12,65.125
1973-01-15,65.1
1973-01-16,65.07499999999999
1973-01-17,64.725
1973-01-18,64.26
1973-01-19,64.3
1973-01-22,64.9
1973-01-23,65.2
1973-01-24,64.85
1973-01-25,65.425
1973-01-26,65.55
1973-01-29,65.3
1973-01-30,66.14
1973-01-31,66.0
1973-02-01,66.5
1973-02-02,67.0
1973-02-05,67.25
1973-02-06,68.85
1973-02-07,68.67500000000001
1973-02-08,68.95
1973-02-09,68.65
1973-02-12,68.53999999999999
1973-02-13,69.0
1973-02-14,71.19999999999999
1973-02-15,73.225
1973-02-16,73.15
1973-02-19,74.30000000000001
1973-02-20,76.3
1973-02-21,78.9
1973-02-22,84.75
1973-02-23,87.0
1973-02-26,81.85
1973-02-27,82.45
1973-02-28,85.15
1973-03-01,85.85
1973-03-02,86.65
1973-03-05,83.5
1973-03-06,83.0
1973-03-07,82.0
1973-03-08,83.375
1973-03-09,82.94
1973-03-12,82.125
1973-03-13,80.75
1973-03-14,80.125
1973-03-15,82.375
1973-03-16,82.675
1973-03-19,82.25
1973-03-20,82.375
1973-03-21,81.69999999999999
1973-03-22,81.55000000000001
1973-03-23,83.5
1973-03-26,88.0
1973-03-27,90.75
1973-03-28,88.375
1973-03-29,89.25
1973-03-30,90.125
1973-04-02,89.25
1973-04-03,89.75
1973-04-04,90.075
1973-04-05,90.875
1973-04-06,90.925
1973-04-09,90.875
1973-04-10,91.0
1973-04-11,91.25
1973-04-12,91.0
1973-04-13,90.2
1973-04-16,89.44999999999999
1973-04-17,89.825
1973-04-18,90.875
1973-04-19,90.765
1973-04-24,90.85
1973-04-25,90.375
1973-04-26,90.32499999999999
1973-04-27,90.525
1973-04-30,90.71000000000001
1973-05-01,90.7
1973-05-02,90.5
1973-05-03,90.35
1973-05-04,90.3
1973-05-07,90.3
1973-05-08,91.1
1973-05-09,92.45
1973-05-10,94.69999999999999
1973-05-11,96.5
1973-05-14,101.0
1973-05-15,108.5
1973-05-16,108.75
1973-05-17,103.875
1973-05-18,105.625
1973-05-21,112.25
1973-05-22,110.5
1973-05-23,110.375
1973-05-24,109.875
1973-05-25,105.625
1973-05-29,109.125
1973-05-30,112.375
1973-05-31,114.625
1973-06-01,117.375
1973-06-04,122.125
1973-06-05,126.5
1973-06-06,121.25
1973-06-07,119.125
1973-06-08,117.875
1973-06-11,115.5
1973-06-12,116.725
1973-06-13,116.5
1973-06-14,116.875
1973-06-15,120.0
1973-06-18,122.25
1973-06-19,121.375
1973-06-20,119.25
1973-06-21,120.375
1973-06-22,120.125
1973-06-25,118.25
1973-06-26,121.125
1973-06-27,122.375
1973-06-28,120.8
1973-06-29,123.375
1973-07-02,122.0
1973-07-03,121.5
1973-07-04,123.5
1973-07-05,122.875
1973-07-06,127.0
1973-07-09,126.0
1973-07-10,123.875
1973-07-11,119.0
1973-07-12,120.75
1973-07-13,120.75
1973-07-16,119.825
1973-07-17,120.875
1973-07-18,119.625
1973-07-19,116.625
1973-07-20,116.875
1973-07-23,118.625
1973-07-24,119.825
1973-07-25,118.75
1973-07-26,119.5
1973-07-27,117.9
1973-07-30,114.75
1973-07-31,115.4
1973-08-01,117.25
1973-08-02,115.925
1973-08-03,115.85
1973-08-06,115.5
1973-08-07,114.825
1973-08-08,114.25
1973-08-09,109.5
1973-08-10,107.125
1973-08-13,102.875
1973-08-14,96.875
1973-08-15,93.25
1973-08-16,99.5
1973-08-17,103.25
1973-08-20,108.375
1973-08-21,104.35
1973-08-22,103.25
1973-08-23,101.375
1973-08-24,100.75
1973-08-28,103.0
1973-08-29,106.4
1973-08-30,105.625
1973-08-31,103.75
1973-09-03,105.0
1973-09-04,104.8
1973-09-05,106.05
1973-09-06,106.235
1973-09-07,105.375
1973-09-10,105.0
1973-09-11,102.625
1973-09-12,102.375
1973-09-13,100.925
1973-09-14,100.15
1973-09-17,103.25
1973-09-18,103.375
1973-09-19,100.95
1973-09-20,102.825
1973-09-21,103.375
1973-09-24,102.25
1973-09-25,101.8
1973-09-26,102.3
1973-09-27,101.25
1973-09-28,100.125
1973-10-01,97.625
1973-10-02,97.825
1973-10-03,98.45
1973-10-04,98.78999999999999
1973-10-05,98.05
1973-10-08,101.5
1973-10-09,99.175
1973-10-10,102.625
1973-10-11,103.75
1973-10-12,101.96000000000001
1973-10-15,101.5
1973-10-16,101.675
1973-10-17,103.125
1973-10-18,101.95
1973-10-19,101.0
1973-10-22,99.625
1973-10-23,100.25
1973-10-24,99.575
1973-10-25,100.05
1973-10-26,98.375
1973-10-29,98.375
1973-10-30,97.125
1973-10-31,97.625
1973-11-01,97.125
1973-11-02,98.25
1973-11-05,98.0
1973-11-06,97.85
1973-11-07,97.375
1973-11-08,97.8
1973-11-09,98.5
1973-11-12,97.125
1973-11-13,96.825
1973-11-14,90.425
1973-11-15,91.25
1973-11-16,90.75
1973-11-19,90.25
1973-11-20,90.25
1973-11-21,90.325
1973-11-22,90.05
1973-11-23,89.875
1973-11-26,90.125
1973-11-27,91.4
1973-11-28,99.375
1973-11-29,101.625
1973-11-30,100.625
1973-12-03,100.125
1973-12-04,102.875
1973-12-05,104.625
1973-12-06,105.125
1973-12-07,107.0
1973-12-10,105.5
1973-12-11,104.45
1973-12-12,104.25
1973-12-13,104.025
1973-12-14,104.675
1973-12-17,106.75
1973-12-18,108.75
1973-12-19,108.075
1973-12-20,108.525
1973-12-21,106.975
1973-12-27,110.25
1973-12-28,112.375
1973-12-31,112.25
1974-01-02,115.625
1974-01-03,121.25
1974-01-04,118.625
1974-01-07,120.65
1974-01-08,126.75
1974-01-09,123.875
1974-01-10,120.25
1974-01-11,121.875
1974-01-14,124.25
1974-01-15,125.625
1974-01-16,125.75
1974-01-17,128.425
1974-01-18,128.975
1974-01-21,140.0
1974-01-22,138.575
1974-01-23,135.75
1974-01-24,138.125
1974-01-25,139.65
1974-01-28,139.625
1974-01-29,138.25
1974-01-30,135.625
1974-01-31,132.875
1974-02-01,131.25
1974-02-04,132.875
1974-02-05,139.25
1974-02-06,138.125
1974-02-07,137.5
1974-02-08,142.25
1974-02-11,144.75
1974-02-12,147.125
1974-02-13,144.875
1974-02-14,146.0
1974-02-15,148.95
1974-02-18,150.0
1974-02-19,148.75
1974-02-20,149.625
1974-02-21,154.125
1974-02-22,160.75
1974-02-25,168.0
1974-02-26,176.125
1974-02-27,176.0
1974-02-28,166.0
1974-03-01,169.95
1974-03-04,167.125
1974-03-05,159.5
1974-03-06,159.125
1974-03-07,164.0
1974-03-08,167.5
1974-03-11,164.5
1974-03-12,163.0
1974-03-13,163.75
1974-03-14,163.75
1974-03-15,163.675
1974-03-18,163.25
1974-03-19,168.25
1974-03-20,174.875
1974-03-21,176.0
1974-03-22,176.0
1974-03-25,176.75
1974-03-26,173.25
1974-03-27,174.8
1974-03-28,173.5
1974-03-29,173.0
1974-04-01,173.55
1974-04-02,176.0
1974-04-03,179.5
1974-04-04,176.925
1974-04-05,174.25
1974-04-08,167.75
1974-04-09,168.375
1974-04-10,175.125
1974-04-11,172.0
1974-04-16,173.125
1974-04-17,170.2
1974-04-18,169.5
1974-04-19,172.5
1974-04-22,174.175
1974-04-23,174.55
1974-04-24,170.875
1974-04-25,170.5
1974-04-26,168.75
1974-04-29,168.0
1974-04-30,168.875
1974-05-01,169.7
1974-05-02,170.075
1974-05-03,169.375
1974-05-06,166.7
1974-05-07,163.0
1974-05-08,159.625
1974-05-09,164.375
1974-05-10,167.85
1974-05-13,167.0
1974-05-14,166.375
1974-05-15,164.45
1974-05-16,164.125
1974-05-17,165.7
1974-05-20,163.575
1974-05-21,160.625
1974-05-22,162.6
1974-05-23,160.375
1974-05-24,161.175
1974-05-28,155.5
1974-05-29,154.875
1974-05-30,161.5
1974-05-31,156.625
1974-06-03,156.0
1974-06-04,153.75
1974-06-05,159.125
1974-06-06,159.875
1974-06-07,156.5
1974-06-10,156.95
1974-06-11,157.125
1974-06-12,155.0
1974-06-13,156.875
1974-06-14,159.25
1974-06-17,157.5
1974-06-18,155.55
1974-06-19,155.3
1974-06-20,152.625
1974-06-21,153.375
1974-06-24,151.0
1974-06-25,148.375
1974-06-26,147.375
1974-06-27,144.075
1974-06-28,145.5
1974-07-01,143.75
1974-07-02,137.5
1974-07-03,137.5
1974-07-04,130.75
1974-07-05,132.75
1974-07-08,139.0
1974-07-09,143.75
1974-07-10,140.125
1974-07-11,135.25
1974-07-12,138.375
1974-07-15,139.125
1974-07-16,140.0
1974-07-17,139.625
1974-07-18,143.0
1974-07-19,145.75
1974-07-22,143.5
1974-07-23,142.75
1974-07-24,143.5
1974-07-25,146.75
1974-07-26,149.0
1974-07-29,155.0
1974-07-30,158.75
1974-07-31,155.0
1974-08-01,158.45
1974-08-02,156.625
1974-08-05,153.35
1974-08-06,155.25
1974-08-07,154.25
1974-08-08,152.25
1974-08-09,153.25
1974-08-12,152.625
1974-08-13,151.875
1974-08-14,155.875
1974-08-15,154.25
1974-08-16,154.125
1974-08-19,154.125
1974-08-20,155.75
1974-08-21,155.55
1974-08-22,155.25
1974-08-23,154.0
1974-08-27,153.375
1974-08-28,154.175
1974-08-29,154.47500000000002
1974-08-30,155.625
1974-09-02,158.25
1974-09-03,158.125
1974-09-04,156.825
1974-09-05,157.5
1974-09-06,157.25
1974-09-09,155.75
1974-09-10,154.0
1974-09-11,152.825
1974-09-12,154.2
1974-09-13,153.2
1974-09-16,152.75
1974-09-17,148.925
1974-09-18,146.0
1974-09-19,149.45
1974-09-20,147.0
1974-09-23,147.875
1974-09-24,147.625
1974-09-25,147.375
1974-09-26,145.8
1974-09-27,147.375
1974-09-30,149.375
1974-10-01,154.625
1974-10-02,154.5
1974-10-03,155.05
1974-10-04,158.625
1974-10-07,158.75
1974-10-08,155.425
1974-10-09,155.325
1974-10-10,158.325
1974-10-11,156.625
1974-10-14,154.675
1974-10-15,154.6
1974-10-16,155.125
1974-10-17,154.75
1974-10-18,155.125
1974-10-21,157.25
1974-10-22,158.1
1974-10-23,157.775
1974-10-24,160.25
1974-10-25,164.375
1974-10-28,166.25
1974-10-29,168.875
1974-10-30,167.95
1974-10-31,166.7
1974-11-01,168.25
1974-11-04,168.925
1974-11-05,173.625
1974-11-06,177.5
1974-11-07,178.125
1974-11-08,180.25
1974-11-11,182.25
1974-11-12,179.5
1974-11-13,184.125
1974-11-14,187.375
1974-11-15,187.75
1974-11-18,190.25
1974-11-19,188.375
1974-11-20,182.775
1974-11-21,183.625
1974-11-22,181.875
1974-11-25,183.0
1974-11-26,185.875
1974-11-27,184.625
1974-11-28,181.875
1974-11-29,183.0
1974-12-02,185.625
1974-12-03,182.5
1974-12-04,172.375
1974-12-05,176.875
1974-12-06,179.575
1974-12-09,179.875
1974-12-10,178.25
1974-12-11,176.125
1974-12-12,174.875
1974-12-13,179.075
1974-12-16,183.5
1974-12-17,187.625
1974-12-18,187.875
1974-12-19,185.875
1974-12-20,186.5
1974-12-23,192.625
1974-12-24,
1974-12-27,194.75
1974-12-30,196.375
1974-12-31,187.0
1975-01-02,180.0
1975-01-03,175.5
1975-01-06,173.25
1975-01-07,170.375
1975-01-08,178.5
1975-01-09,179.625
1975-01-10,178.0
1975-01-13,180.125
1975-01-14,176.8
1975-01-15,178.575
1975-01-16,176.75
1975-01-17,174.125
1975-01-20,173.875
1975-01-21,176.375
1975-01-22,175.0
1975-01-23,174.0
1975-01-24,177.125
1975-01-27,179.25
1975-01-28,176.25
1975-01-29,177.3
1975-01-30,177.625
1975-01-31,176.025
1975-02-03,176.75
1975-02-04,174.625
1975-02-05,174.925
1975-02-06,173.45
1975-02-07,174.5
1975-02-10,173.75
1975-02-11,174.25
1975-02-12,174.7
1975-02-13,177.925
1975-02-14,184.0
1975-02-17,181.95
1975-02-18,180.7
1975-02-19,183.375
1975-02-20,183.275
1975-02-21,184.925
1975-02-24,184.825
1975-02-25,185.625
1975-02-26,183.625
1975-02-27,182.5
1975-02-28,181.75
1975-03-03,181.725
1975-03-04,180.375
1975-03-05,178.125
1975-03-06,179.875
1975-03-07,178.625
1975-03-10,176.5
1975-03-11,178.7
1975-03-12,177.75
1975-03-13,178.0
1975-03-14,178.125
1975-03-17,177.75
1975-03-18,178.25
1975-03-19,178.375
1975-03-20,177.75
1975-03-21,176.875
1975-03-24,177.125
1975-03-25,176.625
1975-03-26,177.375
1975-03-27,177.5
1975-04-01,177.25
1975-04-02,177.45
1975-04-03,175.925
1975-04-04,174.125
1975-04-07,172.925
1975-04-08,173.75
1975-04-09,173.05
1975-04-10,172.75
1975-04-11,172.2
1975-04-14,169.25
1975-04-15,164.125
1975-04-16,165.75
1975-04-17,167.25
1975-04-18,169.825
1975-04-21,166.8
1975-04-22,165.2
1975-04-23,167.375
1975-04-24,167.975
1975-04-25,166.05
1975-04-28,166.0
1975-04-29,166.775
1975-04-30,167.2
1975-05-01,166.125
1975-05-02,165.625
1975-05-05,163.5
1975-05-06,164.25
1975-05-07,165.0
1975-05-08,166.0
1975-05-09,165.875
1975-05-12,165.275
1975-05-13,165.5
1975-05-14,166.325
1975-05-15,166.125
1975-05-16,165.75
1975-05-19,167.25
1975-05-20,166.825
1975-05-21,167.75
1975-05-22,173.75
1975-05-23,173.0
1975-05-27,172.375
1975-05-28,171.375
1975-05-29,169.125
1975-05-30,167.375
1975-06-02,162.5
1975-06-03,164.875
1975-06-04,165.825
1975-06-05,164.5
1975-06-06,165.25
1975-06-09,165.175
1975-06-10,165.95
1975-06-11,165.0
1975-06-12,165.45
1975-06-13,164.55
1975-06-16,164.0
1975-06-17,163.625
1975-06-18,163.925
1975-06-19,163.175
1975-06-20,162.5
1975-06-23,162.45
1975-06-24,162.325
1975-06-25,163.5
1975-06-26,164.05
1975-06-27,164.375
1975-06-30,166.125
1975-07-01,166.75
1975-07-02,165.0
1975-07-03,164.0
1975-07-04,164.375
1975-07-07,162.75
1975-07-08,163.375
1975-07-09,165.375
1975-07-10,163.875
1975-07-11,164.525
1975-07-14,166.375
1975-07-15,164.95
1975-07-16,164.2
1975-07-17,164.3
1975-07-18,163.7
1975-07-21,163.925
1975-07-22,165.075
1975-07-23,164.3
1975-07-24,164.675
1975-07-25,165.625
1975-07-28,166.875
1975-07-29,168.075
1975-07-30,166.725
1975-07-31,166.55
1975-08-01,166.625
1975-08-04,166.425
1975-08-05,166.15
1975-08-06,165.1
1975-08-07,165.275
1975-08-08,164.675
1975-08-11,162.2
1975-08-12,163.325
1975-08-13,162.775
1975-08-14,161.97500000000002
1975-08-15,161.85
1975-08-18,161.975
1975-08-19,161.475
1975-08-20,162.39999999999998
1975-08-21,161.775
1975-08-22,161.875
1975-08-26,161.925
1975-08-27,161.4
1975-08-28,161.8
1975-08-29,160.65
1975-09-01,154.625
1975-09-02,151.5
1975-09-03,150.05
1975-09-04,152.625
1975-09-05,152.75
1975-09-08,152.5
1975-09-09,149.525
1975-09-10,150.075
1975-09-11,148.2
1975-09-12,147.95
1975-09-15,148.25
1975-09-16,147.55
1975-09-17,143.875
1975-09-18,141.2
1975-09-19,136.25
1975-09-22,137.3
1975-09-23,128.75
1975-09-24,133.25
1975-09-25,133.95
1975-09-26,134.9
1975-09-29,137.625
1975-09-30,139.75
1975-10-01,143.625
1975-10-02,144.575
1975-10-03,139.95
1975-10-06,139.125
1975-10-07,142.25
1975-10-08,140.45
1975-10-09,139.65
1975-10-10,141.625
1975-10-13,142.25
1975-10-14,140.875
1975-10-15,142.375
1975-10-16,143.125
1975-10-17,144.325
1975-10-20,144.25
1975-10-21,146.125
1975-10-22,144.875
1975-10-23,144.575
1975-10-24,143.5
1975-10-27,143.25
1975-10-28,142.225
1975-10-29,142.625
1975-10-30,143.875
1975-10-31,143.15
1975-11-03,143.125
1975-11-04,144.0
1975-11-05,145.2
1975-11-06,146.2
1975-11-07,144.8
1975-11-10,144.1
1975-11-11,143.95
1975-11-12,143.625
1975-11-13,143.77499999999998
1975-11-14,142.625
1975-11-17,142.05
1975-11-18,139.825
1975-11-19,141.35
1975-11-20,142.325
1975-11-21,141.6
1975-11-24,140.975
1975-11-25,141.65
1975-11-26,140.925
1975-11-27,139.5
1975-11-28,138.2
1975-12-01,138.025
1975-12-02,138.575
1975-12-03,139.27499999999998
1975-12-04,138.675
1975-12-05,138.125
1975-12-08,137.575
1975-12-09,137.125
1975-12-10,139.2
1975-12-11,139.8
1975-12-12,139.02499999999998
1975-12-15,138.4
1975-12-16,138.72500000000002
1975-12-17,138.8
1975-12-18,139.025
1975-12-19,139.0
1975-12-22,142.2
1975-12-23,141.025
1975-12-24,
1975-12-29,141.5
1975-12-30,140.875
1975-12-31,140.25
1976-01-02,140.35
1976-01-05,139.375
1976-01-06,138.925
1976-01-07,138.675
1976-01-08,136.72500000000002
1976-01-09,136.375
1976-01-12,136.575
1976-01-13,133.8
1976-01-14,130.675
1976-01-15,132.075
1976-01-16,130.2
1976-01-19,129.125
1976-01-20,125.3
1976-01-21,124.7
1976-01-22,125.075
1976-01-23,128.575
1976-01-26,126.15
1976-01-27,126.325
1976-01-28,127.55
1976-01-29,128.8
1976-01-30,128.075
1976-02-02,129.4
1976-02-03,131.675
1976-02-04,130.075
1976-02-05,128.75
1976-02-06,130.875
1976-02-09,130.425
1976-02-10,129.175
1976-02-11,130.625
1976-02-12,130.65
1976-02-13,131.2
1976-02-16,131.425
1976-02-17,130.325
1976-02-18,131.2
1976-02-19,131.0
1976-02-20,131.375
1976-02-23,131.575
1976-02-24,132.3
1976-02-25,133.525
1976-02-26,132.225
1976-02-27,132.3
1976-03-01,132.375
1976-03-02,131.47500000000002
1976-03-03,132.375
1976-03-04,132.125
1976-03-05,133.45
1976-03-08,132.95
1976-03-09,132.9
1976-03-10,133.60000000000002
1976-03-11,133.825
1976-03-12,133.325
1976-03-15,133.85000000000002
1976-03-16,132.925
1976-03-17,133.3
1976-03-18,134.275
1976-03-19,133.52499999999998
1976-03-22,133.875
1976-03-23,133.14999999999998
1976-03-24,133.425
1976-03-25,132.89999999999998
1976-03-26,132.0
1976-03-29,130.6
1976-03-30,128.64999999999998
1976-03-31,129.55
1976-04-01,129.175
1976-04-02,129.175
1976-04-05,127.475
1976-04-06,128.2
1976-04-07,127.55000000000001
1976-04-08,127.82499999999999
1976-04-09,128.0
1976-04-12,127.15
1976-04-13,128.05
1976-04-14,127.80000000000001
1976-04-15,127.675
1976-04-20,127.925
1976-04-21,127.35
1976-04-22,127.35
1976-04-23,127.4
1976-04-26,127.65
1976-04-27,128.225
1976-04-28,128.3
1976-04-29,127.95
1976-04-30,128.275
1976-05-03,128.3
1976-05-04,128.0
1976-05-05,127.325
1976-05-06,126.9
1976-05-07,128.2
1976-05-10,128.35
1976-05-11,127.925
1976-05-12,127.875
1976-05-13,127.6
1976-05-14,127.7
1976-05-17,127.7
1976-05-18,127.55
1976-05-19,126.975
1976-05-20,125.625
1976-05-21,125.8
1976-05-24,125.4
1976-05-25,124.5
1976-05-26,125.075
1976-05-27,126.30000000000001
1976-05-28,125.375
1976-06-01,126.35
1976-06-02,126.775
1976-06-03,127.05000000000001
1976-06-04,126.55
1976-06-07,127.05
1976-06-08,127.15
1976-06-09,126.95
1976-06-10,126.7
1976-06-11,125.9
1976-06-14,125.8
1976-06-15,125.725
1976-06-16,125.05
1976-06-17,125.625
1976-06-18,125.725
1976-06-21,125.69999999999999
1976-06-22,125.35
1976-06-23,124.85
1976-06-24,124.5
1976-06-25,124.82499999999999
1976-06-28,124.1
1976-06-29,123.80000000000001
1976-06-30,123.8
1976-07-01,123.075
1976-07-02,123.175
1976-07-05,123.125
1976-07-06,123.175
1976-07-07,123.25
1976-07-08,123.1
1976-07-09,122.55
1976-07-12,122.025
1976-07-13,122.125
1976-07-14,122.225
1976-07-15,121.6
1976-07-16,118.475
1976-07-19,115.95
1976-07-20,108.875
1976-07-21,111.5
1976-07-22,111.5
1976-07-23,110.65
1976-07-26,112.05
1976-07-27,113.525
1976-07-28,114.675
1976-07-29,112.75
1976-07-30,112.45
1976-08-02,111.7
1976-08-03,111.69999999999999
1976-08-04,113.1
1976-08-05,112.675
1976-08-06,112.8
1976-08-09,112.75
1976-08-10,113.4
1976-08-11,113.6
1976-08-12,113.30000000000001
1976-08-13,113.2
1976-08-16,113.25
1976-08-17,112.5
1976-08-18,109.175
1976-08-19,109.30000000000001
1976-08-20,109.0
1976-08-23,106.94999999999999
1976-08-24,104.94999999999999
1976-08-25,103.5
1976-08-26,105.25
1976-08-27,104.2
1976-08-31,103.525
1976-09-01,104.85
1976-09-02,106.725
1976-09-03,106.475
1976-09-06,112.825
1976-09-07,111.875
1976-09-08,112.3
1976-09-09,111.875
1976-09-10,114.85
1976-09-13,114.17500000000001
1976-09-14,112.25
1976-09-15,110.375
1976-09-16,114.65
1976-09-17,118.175
1976-09-20,115.25
1976-09-21,119.25
1976-09-22,119.375
1976-09-23,118.375
1976-09-24,118.80000000000001
1976-09-27,118.825
1976-09-28,117.0
1976-09-29,116.35
1976-09-30,116.05
1976-10-01,116.125
1976-10-04,114.625
1976-10-05,114.375
1976-10-06,115.0
1976-10-07,115.875
1976-10-08,114.275
1976-10-11,114.075
1976-10-12,114.725
1976-10-13,114.45
1976-10-14,114.875
1976-10-15,115.35
1976-10-18,116.2
1976-10-19,115.5
1976-10-20,114.875
1976-10-21,115.7
1976-10-22,115.825
1976-10-25,115.75
1976-10-26,117.30000000000001
1976-10-27,117.75
1976-10-28,123.125
1976-10-29,122.725
1976-11-01,122.3
1976-11-02,122.35
1976-11-03,124.925
1976-11-04,124.25
1976-11-05,126.3
1976-11-08,130.75
1976-11-09,130.4
1976-11-10,136.075
1976-11-11,134.1
1976-11-12,135.3
1976-11-15,138.52499999999998
1976-11-16,133.975
1976-11-17,131.475
1976-11-18,128.875
1976-11-19,130.675
1976-11-22,133.325
1976-11-23,133.8
1976-11-24,130.925
1976-11-25,131.025
1976-11-26,130.125
1976-11-29,129.2
1976-11-30,130.175
1976-12-01,130.5
1976-12-02,131.0
1976-12-03,131.025
1976-12-06,133.5
1976-12-07,134.52499999999998
1976-12-08,135.15
1976-12-09,136.25
1976-12-10,137.325
1976-12-13,135.7
1976-12-14,134.35
1976-12-15,134.85000000000002
1976-12-16,133.7
1976-12-17,132.525
1976-12-20,131.925
1976-12-21,133.675
1976-12-22,133.75
1976-12-23,132.625
1976-12-24,
1976-12-29,134.225
1976-12-30,134.7
1976-12-31,134.525
1977-01-04,135.89999999999998
1977-01-05,133.525
1977-01-06,132.70999999999998
1977-01-07,133.125
1977-01-10,131.225
1977-01-11,129.575
1977-01-12,130.475
1977-01-13,131.925
1977-01-14,131.35
1977-01-17,131.285
1977-01-18,132.72500000000002
1977-01-19,132.55
1977-01-20,132.925
1977-01-21,132.6
1977-01-24,132.3
1977-01-25,133.2
1977-01-26,132.55
1977-01-27,132.25
1977-01-28,131.3
1977-01-31,132.2
1977-02-01,132.725
1977-02-02,131.95
1977-02-03,132.8
1977-02-04,132.425
1977-02-07,133.775
1977-02-08,134.85
1977-02-09,136.175
1977-02-10,136.02499999999998
1977-02-11,135.075
1977-02-14,136.375
1977-02-15,135.9
1977-02-16,135.925
1977-02-17,136.425
1977-02-18,136.6
1977-02-21,137.375
1977-02-22,137.8
1977-02-23,138.65
1977-02-24,140.875
1977-02-25,140.39
1977-02-28,142.5
1977-03-01,141.75
1977-03-02,144.97500000000002
1977-03-03,145.02499999999998
1977-03-04,145.2
1977-03-07,148.025
1977-03-08,147.975
1977-03-09,146.075
1977-03-10,147.22500000000002
1977-03-11,146.025
1977-03-14,145.7
1977-03-15,146.27499999999998
1977-03-16,147.5
1977-03-17,148.65
1977-03-18,150.15
1977-03-21,151.7
1977-03-22,150.875
1977-03-23,152.5
1977-03-24,153.0
1977-03-25,153.575
1977-03-28,150.6
1977-03-29,149.2
1977-03-30,149.175
1977-03-31,149.35000000000002
1977-04-01,148.275
1977-04-04,150.025
1977-04-05,148.75
1977-04-06,147.89999999999998
1977-04-07,148.8
1977-04-12,149.6
1977-04-13,152.25
1977-04-14,152.125
1977-04-15,151.025
1977-04-18,151.0
1977-04-19,150.575
1977-04-20,149.55
1977-04-21,148.1
1977-04-22,149.64999999999998
1977-04-25,149.025
1977-04-26,147.2
1977-04-27,147.5
1977-04-28,146.1
1977-04-29,146.875
1977-05-02,147.925
1977-05-03,148.2
1977-05-04,147.85
1977-05-05,146.975
1977-05-06,148.0
1977-05-09,147.55
1977-05-10,147.675
1977-05-11,147.64999999999998
1977-05-12,147.14999999999998
1977-05-13,147.875
1977-05-16,147.625
1977-05-17,147.775
1977-05-18,146.875
1977-05-19,146.825
1977-05-20,147.2
